sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:sourceConceptId,ADD_INFO:sourceName_fi,ADD_INFO:sourceConceptClass,ADD_INFO:sourceDomain,ADD_INFO:sourceValidStartDate,ADD_INFO:sourceValidEndDate,ADD_INFO:sourceParents,ADD_INFO:sourceParentVocabulary,ADD_INFO:obsolete_conceptId,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
59702,"Urethritis (non-venereal), Chronica",26,,2000303336,"Virtsanjohtimentulehdus, ei sukupuolitaudista johtuvaa, Chronica",5-char ICD8fi,Condition,1970-01-01,2099-12-31,597,,,0.62,UNCHECKED,UNREVIEWED,,0,201792,Nongonococcal urethritis,Condition,MAPS_TO,,<auto>,1641575574910,
59703,"Urethritis (non-venereal), Allergica",0,,2000303337,"Virtsanjohtimentulehdus, ei sukupuolitaudista johtuvaa, Allergica",5-char ICD8fi,Condition,1970-01-01,2099-12-31,597,,,0.61,UNCHECKED,UNREVIEWED,,0,201792,Nongonococcal urethritis,Condition,MAPS_TO,,<auto>,1641575580963,
59708,"Urethritis (non-venereal), Alia definita",6,,2000303338,"Virtsanjohtimentulehdus, ei sukupuolitaudista johtuvaa, Alia definita",5-char ICD8fi,Condition,1970-01-01,2099-12-31,597,,,0.59,UNCHECKED,UNREVIEWED,,0,201792,Nongonococcal urethritis,Condition,MAPS_TO,,<auto>,1641575588174,
59700,"Urethritis (non-venereal), Acuta",25,,2000303334,"Virtsanjohtimentulehdus, ei sukupuolitaudista johtuvaa, Acuta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,597,,,0.62,UNCHECKED,UNREVIEWED,,0,201792,Nongonococcal urethritis,Condition,MAPS_TO,,<auto>,1641575562308,
597,Urethritis (non-venereal),0,,2000303333,"Virtsanjohtimentulehdus, ei sukupuolitaudista johtuvaa",3-char ICD8fi,Condition,1970-01-01,2099-12-31,590-599,,,0.77,UNCHECKED,UNREVIEWED,,0,201792,Nongonococcal urethritis,Condition,MAPS_TO,,<auto>,1641575556722,
792,Uraemia,0,,2000305302,Virtsamyrkytys,3-char ICD8fi,Condition,1970-01-01,2099-12-31,790-796,,,1.00,APPROVED,EQUAL,Javier,1641651726877,4261202,Uremia,Condition,MAPS_TO,,<auto>,1641571567804,
79299,Uraemia,25,,2000305303,Virtsamyrkytys,5-char ICD8fi,Condition,1970-01-01,2099-12-31,792,,,1.00,APPROVED,EQUAL,Javier,1641651726877,4261202,Uremia,Condition,MAPS_TO,,<auto>,1641571568847,
299,Unspecified psychosis,0,,2000301744,,3-char ICD8fi,Condition,1970-01-01,2099-12-31,290-299,,,0.71,UNCHECKED,UNREVIEWED,,0,4001594,Non-specific,Observation,MAPS_TO,,<auto>,1641575305914,
29999,Unspecified psychosis,703,,2000301745,,5-char ICD8fi,Condition,1970-01-01,2099-12-31,299,,,0.71,APPROVED,EQUAL,Greta,1722864705076,436073,Psychotic disorder,Condition,MAPS_TO,,Greta,1722864704113,
38299,Unspecified otitis media with mastoiditis,47,,2000302492,"Välikorvan- ja kartiolisäkkeentulehdus, NUD",5-char ICD8fi,Condition,1970-01-01,2099-12-31,382,,,0.59,APPROVED,EQUAL,Greta,1723196883521,374655,Mastoiditis,Condition,MAPS_TO,,Greta,1723196879236,
38299,Unspecified otitis media with mastoiditis,47,,2000302492,"Välikorvan- ja kartiolisäkkeentulehdus, NUD",5-char ICD8fi,Condition,1970-01-01,2099-12-31,382,,,0.59,APPROVED,EQUAL,Greta,1723196883521,372328,Otitis media,Condition,MAPS_TO,,Greta,1723196883105,
3158,"Unspecified mental retardation, With psycho-social (environmental) deprivation",0,,2000302141,"Tarkemmin määrittelemätön vajaamielisyys, Kromosomipoikkeavuudet, Vaikeasta psyko-sosiaalisesta kurjuudesta johtuva",4-char ICD8fi,Condition,1970-01-01,2099-12-31,315,,,0.47,UNCHECKED,UNREVIEWED,,0,44806778,Social environment,Observation,MAPS_TO,,<auto>,1641573963261,
31529,"Unspecified mental retardation, With disorders of metabolism, growth or nutrition, Unspecified",0,,2000302115,"Tarkemmin määrittelemätön vajaamielisyys, Aiheenvaihdunnan, kasvun tai ravitsemuksen häiriöt, NUD",5-char ICD8fi,Condition,1970-01-01,2099-12-31,3152,,,0.47,INVALID_TARGET,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,Invalid existing target: 42872406,,0,
31523,"Unspecified mental retardation, With disorders of metabolism, growth or nutrition, Cum perturbatione metabolismi mucopolysaccaridi",0,,2000302113,"Tarkemmin määrittelemätön vajaamielisyys, Aiheenvaihdunnan, kasvun tai ravitsemuksen häiriöt, Cum perturbatione metabolismi mucopolysaccaridi",5-char ICD8fi,Condition,1970-01-01,2099-12-31,3152,,,0.39,INVALID_TARGET,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,Invalid existing target: 42872406,,0,
31522,"Unspecified mental retardation, With disorders of metabolism, growth or nutrition, Cum perturbatione metabolismi carbonis hydratis",0,,2000302112,"Tarkemmin määrittelemätön vajaamielisyys, Aiheenvaihdunnan, kasvun tai ravitsemuksen häiriöt, Cum perturbatione metabolismi carbonis hydratis",5-char ICD8fi,Condition,1970-01-01,2099-12-31,3152,,,0.40,INVALID_TARGET,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,Invalid existing target: 42872406,,0,
31521,"Unspecified mental retardation, With disorders of metabolism, growth or nutrition, Cum perturbatione metabolismi acidorum amini sive proteini",0,,2000302111,"Tarkemmin määrittelemätön vajaamielisyys, Aiheenvaihdunnan, kasvun tai ravitsemuksen häiriöt, Cum perturbatione metabolismi acidorum amini sive proteini",5-char ICD8fi,Condition,1970-01-01,2099-12-31,3152,,,0.39,INVALID_TARGET,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,Invalid existing target: 42872406,,0,
31520,"Unspecified mental retardation, With disorders of metabolism, growth or nutrition, Cum perturbatione matabolismi lipoidum",0,,2000302110,"Tarkemmin määrittelemätön vajaamielisyys, Aiheenvaihdunnan, kasvun tai ravitsemuksen häiriöt, Cum perturbatione matabolismi lipoidum",5-char ICD8fi,Condition,1970-01-01,2099-12-31,3152,,,0.41,INVALID_TARGET,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,Invalid existing target: 42872406,,0,
31528,"Unspecified mental retardation, With disorders of metabolism, growth or nutrition, Cum alia perturbatione metabolismi, incrementi sive nutritionis",0,,2000302114,"Tarkemmin määrittelemätön vajaamielisyys, Aiheenvaihdunnan, kasvun tai ravitsemuksen häiriöt, Cum alia perturbatione metabolismi, incrementi sive nutritionis",5-char ICD8fi,Condition,1970-01-01,2099-12-31,3152,,,0.37,INVALID_TARGET,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,Invalid existing target: 42872406,,0,
3152,"Unspecified mental retardation, With disorders of metabolism, growth or nutrition",0,,2000302109,"Tarkemmin määrittelemätön vajaamielisyys, Aiheenvaihdunnan, kasvun tai ravitsemuksen häiriöt",4-char ICD8fi,Condition,1970-01-01,2099-12-31,315,,,0.48,INVALID_TARGET,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,Invalid existing target: 42872406,,0,
31559,"Unspecified mental retardation, With chromosomal abnormalities, Unspecified",0,,2000302136,"Tarkemmin määrittelemätön vajaamielisyys, Kromosomipoikkeavuudet, NUD",5-char ICD8fi,Condition,1970-01-01,2099-12-31,3155,,,0.51,UNCHECKED,UNREVIEWED,,0,4143203,Fetus with chromosomal abnormality,Condition,MAPS_TO,,<auto>,1641573923731,
31554,"Unspecified mental retardation, With chromosomal abnormalities, Syndroma Turner",0,,2000302134,"Tarkemmin määrittelemätön vajaamielisyys, Kromosomipoikkeavuudet, Syndroma Turner",5-char ICD8fi,Condition,1970-01-01,2099-12-31,3155,,,0.53,UNCHECKED,UNREVIEWED,,0,434153,Congenital chromosomal disease,Condition,MAPS_TO,,<auto>,1641573896528,
31553,"Unspecified mental retardation, With chromosomal abnormalities, Syndroma Klinefelter",0,,2000302133,"Tarkemmin määrittelemätön vajaamielisyys, Kromosomipoikkeavuudet, Syndroma Klinefelter",5-char ICD8fi,Condition,1970-01-01,2099-12-31,3155,,,0.50,UNCHECKED,UNREVIEWED,,0,434153,Congenital chromosomal disease,Condition,MAPS_TO,,<auto>,1641573882384,
31551,"Unspecified mental retardation, With chromosomal abnormalities, Morbus Down cum trisomia 21 sive alia abnormitas chromosomatica",0,,2000302131,"Tarkemmin määrittelemätön vajaamielisyys, Kromosomipoikkeavuudet, Morbus Down cum trisomia 21 sive alia abnormitas chromosomatica",5-char ICD8fi,Condition,1970-01-01,2099-12-31,3155,,,0.39,UNCHECKED,UNREVIEWED,,0,4143203,Fetus with chromosomal abnormality,Condition,MAPS_TO,,<auto>,1641573850637,
31550,"Unspecified mental retardation, With chromosomal abnormalities, Morbus Down (mongolismi)",0,,2000302130,"Tarkemmin määrittelemätön vajaamielisyys, Kromosomipoikkeavuudet, Morbus Down (mongolismi)",5-char ICD8fi,Condition,1970-01-01,2099-12-31,3155,,,0.41,UNCHECKED,UNREVIEWED,,0,4143203,Fetus with chromosomal abnormality,Condition,MAPS_TO,,<auto>,1641573831632,
31556,"Unspecified mental retardation, With chromosomal abnormalities, Alia abnormitas chromosomatica sexualis",0,,2000302135,"Tarkemmin määrittelemätön vajaamielisyys, Kromosomipoikkeavuudet, Alia abnormitas chromosomatica sexualis",5-char ICD8fi,Condition,1970-01-01,2099-12-31,3155,,,0.44,UNCHECKED,UNREVIEWED,,0,4143203,Fetus with chromosomal abnormality,Condition,MAPS_TO,,<auto>,1641573911581,
31552,"Unspecified mental retardation, With chromosomal abnormalities, Alia abnormitas autosomatica",0,,2000302132,"Tarkemmin määrittelemätön vajaamielisyys, Kromosomipoikkeavuudet, Alia abnormitas autosomatica",5-char ICD8fi,Condition,1970-01-01,2099-12-31,3155,,,0.46,UNCHECKED,UNREVIEWED,,0,4143203,Fetus with chromosomal abnormality,Condition,MAPS_TO,,<auto>,1641573865849,
3155,"Unspecified mental retardation, With chromosomal abnormalities",0,,2000302129,"Tarkemmin määrittelemätön vajaamielisyys, Kromosomipoikkeavuudet",4-char ICD8fi,Condition,1970-01-01,2099-12-31,315,,,0.54,UNCHECKED,UNREVIEWED,,0,4143203,Fetus with chromosomal abnormality,Condition,MAPS_TO,,<auto>,1641573817370,
31590,"Unspecified mental retardation, Other and unspecified, Polygenes, sola perturbatione functionis manifesta",0,,2000302144,"Tarkemmin määrittelemätön vajaamielisyys, Muut tai tarkemmin määrittelemättömät tapaukset, Polygenes, sola perturbatione functionis manifesta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,3159,,,0.37,UNCHECKED,UNREVIEWED,,0,44498226,Skin of other and unspecified parts of face,Spec Anatomic Site,MAPS_TO,,<auto>,1641573990974,
31598,"Unspecified mental retardation, Other and unspecified, Alia causa definita",0,,2000302145,"Tarkemmin määrittelemätön vajaamielisyys, Muut tai tarkemmin määrittelemättömät tapaukset, Alia causa definita",5-char ICD8fi,Condition,1970-01-01,2099-12-31,3159,,,0.44,UNCHECKED,UNREVIEWED,,0,44498226,Skin of other and unspecified parts of face,Spec Anatomic Site,MAPS_TO,,<auto>,1641574005090,
3159,"Unspecified mental retardation, Other and unspecified",0,,2000302143,"Tarkemmin määrittelemätön vajaamielisyys, Muut tai tarkemmin määrittelemättömät tapaukset",4-char ICD8fi,Condition,1970-01-01,2099-12-31,315,,,0.56,UNCHECKED,UNREVIEWED,,0,44498226,Skin of other and unspecified parts of face,Spec Anatomic Site,MAPS_TO,,<auto>,1641573973897,
31599,"Unspecified mental retardation, Other and unspecified",45,,2000302146,"Tarkemmin määrittelemätön vajaamielisyys, Muut tai tarkemmin määrittelemättömät tapaukset, NUD",5-char ICD8fi,Condition,1970-01-01,2099-12-31,3159,,,0.56,APPROVED,EQUAL,Greta,1723197391276,40277917,Intellectual disability,Condition,MAPS_TO,,Greta,1723197390143,
31519,"Unspecified mental retardation, Following trauma or physical agents, Unspecified",0,,2000302108,"Tarkemmin määrittelemätön vajaamielisyys, Vamman tai fyysinen syyn jälkitila, NUD",5-char ICD8fi,Condition,1970-01-01,2099-12-31,3151,,,0.44,UNCHECKED,UNREVIEWED,,0,4112370,Entire talus,Spec Anatomic Site,MAPS_TO,,<auto>,1641573395187,
31510,"Unspecified mental retardation, Following trauma or physical agents, Post trauma praenatale",0,,2000302103,"Tarkemmin määrittelemätön vajaamielisyys, Vamman tai fyysinen syyn jälkitila, Post trauma praenatale",5-char ICD8fi,Condition,1970-01-01,2099-12-31,3151,,,0.39,UNCHECKED,UNREVIEWED,,0,4299414,Calcinosis following trauma,Condition,MAPS_TO,,<auto>,1641573304689,
31513,"Unspecified mental retardation, Following trauma or physical agents, Post trauma postnatale",0,,2000302106,"Tarkemmin määrittelemätön vajaamielisyys, Vamman tai fyysinen syyn jälkitila, Post trauma postnatale",5-char ICD8fi,Condition,1970-01-01,2099-12-31,3151,,,0.38,UNCHECKED,UNREVIEWED,,0,4299414,Calcinosis following trauma,Condition,MAPS_TO,,<auto>,1641573362046,
31511,"Unspecified mental retardation, Following trauma or physical agents, Post trauma mechanicum in partu",0,,2000302104,"Tarkemmin määrittelemätön vajaamielisyys, Vamman tai fyysinen syyn jälkitila, Post trauma mechanicum in partu",5-char ICD8fi,Condition,1970-01-01,2099-12-31,3151,,,0.38,UNCHECKED,UNREVIEWED,,0,42538687,Chronic pain following trauma,Condition,MAPS_TO,,<auto>,1641573324335,
31518,"Unspecified mental retardation, Following trauma or physical agents, Post trauma aliud",0,,2000302107,"Tarkemmin määrittelemätön vajaamielisyys, Vamman tai fyysinen syyn jälkitila, Post trauma aliud",5-char ICD8fi,Condition,1970-01-01,2099-12-31,3151,,,0.39,UNCHECKED,UNREVIEWED,,0,4299414,Calcinosis following trauma,Condition,MAPS_TO,,<auto>,1641573379862,
31512,"Unspecified mental retardation, Following trauma or physical agents, Post asphyxiam in partu",0,,2000302105,"Tarkemmin määrittelemätön vajaamielisyys, Vamman tai fyysinen syyn jälkitila, Post asphyxiam in partu",5-char ICD8fi,Condition,1970-01-01,2099-12-31,3151,,,0.41,UNCHECKED,UNREVIEWED,,0,439136,"Asphyxia, in liveborn infant",Condition,MAPS_TO,,<auto>,1641573343806,
3151,"Unspecified mental retardation, Following trauma or physical agents",0,,2000302102,"Tarkemmin määrittelemätön vajaamielisyys, Vamman tai fyysinen syyn jälkitila",4-char ICD8fi,Condition,1970-01-01,2099-12-31,315,,,0.44,UNCHECKED,UNREVIEWED,,0,4299414,Calcinosis following trauma,Condition,MAPS_TO,,<auto>,1641573286176,
3157,"Unspecified mental retardation, Following major psychiatric disorder",0,,2000302139,"Tarkemmin määrittelemätön vajaamielisyys, Kromosomipoikkeavuudet, Kehitysiän vaikeiden psykiatristen häiriöiden jälkitila",4-char ICD8fi,Condition,1970-01-01,2099-12-31,315,,,0.50,UNCHECKED,UNREVIEWED,,0,432586,Mental disorder,Condition,MAPS_TO,,<auto>,1641573950344,
31509,"Unspecified mental retardation, Following infections and intoxications, Unspecified",7,,2000302101,"Tarkemmin määrittelemätön vajaamielisyys, Tartuntatautien ja nyrkytysten jälkitilat, NUD",5-char ICD8fi,Condition,1970-01-01,2099-12-31,3150,,,0.45,UNCHECKED,UNREVIEWED,,0,4112370,Entire talus,Spec Anatomic Site,MAPS_TO,,<auto>,1641573269552,
31502,"Unspecified mental retardation, Following infections and intoxications, Post toxaemiam graviditatis sive aliam intoxicationem maternalem",0,,2000302099,"Tarkemmin määrittelemätön vajaamielisyys, Tartuntatautien ja nyrkytysten jälkitilat, Post toxaemiam graviditatis sive aliam intoxicationem maternalem",5-char ICD8fi,Condition,1970-01-01,2099-12-31,3150,,,0.30,UNCHECKED,UNREVIEWED,,0,43020927,Ventricular septal defect due to and following infective endocarditis,Condition,MAPS_TO,,<auto>,1641573238202,
31500,"Unspecified mental retardation, Following infections and intoxications, Post infectionem praenatalem",0,,2000302097,"Tarkemmin määrittelemätön vajaamielisyys, Tartuntatautien ja nyrkytysten jälkitilat, Esim. vihurirokko, kuppa, toksoplasmoosi",5-char ICD8fi,Condition,1970-01-01,2099-12-31,3150,,,0.37,UNCHECKED,UNREVIEWED,,0,37110326,Tic due to and following infection,Condition,MAPS_TO,,<auto>,1641573198872,
31501,"Unspecified mental retardation, Following infections and intoxications, Post infectionem postbatalem",0,,2000302098,"Tarkemmin määrittelemätön vajaamielisyys, Tartuntatautien ja nyrkytysten jälkitilat, Esim. märkäpesäke aivoissa, aivotulehdus, aivokalvontulehdus, aivo-aivokalvontulehdus",5-char ICD8fi,Condition,1970-01-01,2099-12-31,3150,,,0.36,UNCHECKED,UNREVIEWED,,0,37110326,Tic due to and following infection,Condition,MAPS_TO,,<auto>,1641573214838,
31508,"Unspecified mental retardation, Following infections and intoxications, Post aliam infectionem sive intoxicationem",0,,2000302100,"Tarkemmin määrittelemätön vajaamielisyys, Tartuntatautien ja nyrkytysten jälkitilat, Esim. tumakeikterus, sensibilisoituminen tai immunisoituminen",5-char ICD8fi,Condition,1970-01-01,2099-12-31,3150,,,0.37,UNCHECKED,UNREVIEWED,,0,37110326,Tic due to and following infection,Condition,MAPS_TO,,<auto>,1641573256159,
3150,"Unspecified mental retardation, Following infections and intoxications",0,,2000302096,"Tarkemmin määrittelemätön vajaamielisyys, Tartuntatautien ja nyrkytysten jälkitilat",4-char ICD8fi,Condition,1970-01-01,2099-12-31,315,,,0.44,UNCHECKED,UNREVIEWED,,0,37110326,Tic due to and following infection,Condition,MAPS_TO,,<auto>,1641573182223,
3156,"Unspecified mental retardation, Associated with prematurity",0,,2000302137,"Tarkemmin määrittelemätön vajaamielisyys, Kromosomipoikkeavuudet, Keskosuudesta johtuva",4-char ICD8fi,Condition,1970-01-01,2099-12-31,315,,,0.47,UNCHECKED,UNREVIEWED,,0,76187,Arthropathy associated with nonspecific urethritis,Condition,MAPS_TO,,<auto>,1641573935095,
31539,"Unspecified mental retardation, Associated with gross brain disease (postnatal), Unspecified",0,,2000302123,"Tarkemmin määrittelemätön vajaamielisyys, Vaikea syntymänjälkoinen aivosairaus, NUD",5-char ICD8fi,Condition,1970-01-01,2099-12-31,3153,,,0.36,UNCHECKED,UNREVIEWED,,0,374888,Dementia associated with another disease,Condition,MAPS_TO,,<auto>,1641573697977,
31532,"Unspecified mental retardation, Associated with gross brain disease (postnatal), Sclerosis tuberosa",0,,2000302119,"Tarkemmin määrittelemätön vajaamielisyys, Vaikea syntymänjälkoinen aivosairaus, Sclerosis tuberosa",5-char ICD8fi,Condition,1970-01-01,2099-12-31,3153,,,0.35,UNCHECKED,UNREVIEWED,,0,44784474,Dementia associated with multiple sclerosis,Condition,MAPS_TO,,<auto>,1641573617027,
31530,"Unspecified mental retardation, Associated with gross brain disease (postnatal), Neurofibromatosis",0,,2000302117,"Tarkemmin määrittelemätön vajaamielisyys, Vaikea syntymänjälkoinen aivosairaus, Neurofibromatosis",5-char ICD8fi,Condition,1970-01-01,2099-12-31,3153,,,0.38,UNCHECKED,UNREVIEWED,,0,36523194,"Neurofibromatosis, NOS, of brain, NOS",Condition,MAPS_TO,,<auto>,1641573575867,
31533,"Unspecified mental retardation, Associated with gross brain disease (postnatal), Neoplasma intracraniale",0,,2000302120,"Tarkemmin määrittelemätön vajaamielisyys, Vaikea syntymänjälkoinen aivosairaus, Neoplasma intracraniale",5-char ICD8fi,Condition,1970-01-01,2099-12-31,3153,,,0.35,UNCHECKED,UNREVIEWED,,0,37396808,Cancer-related fatigue,Condition,MAPS_TO,,<auto>,1641573638172,
31535,"Unspecified mental retardation, Associated with gross brain disease (postnatal), Encephalopatia cum degeneratione cerebelli",0,,2000302122,"Tarkemmin määrittelemätön vajaamielisyys, Vaikea syntymänjälkoinen aivosairaus, Encephalopatia cum degeneratione cerebelli",5-char ICD8fi,Condition,1970-01-01,2099-12-31,3153,,,0.41,UNCHECKED,UNREVIEWED,,0,380089,Cerebral degeneration associated with generalized lipidosis,Condition,MAPS_TO,,<auto>,1641573681982,
31534,"Unspecified mental retardation, Associated with gross brain disease (postnatal), Encephalopathia cum sclerosi cerebri diffusa",0,,2000302121,"Tarkemmin määrittelemätön vajaamielisyys, Vaikea syntymänjälkoinen aivosairaus, Encephalopathia cum sclerosi cerebri diffusa",5-char ICD8fi,Condition,1970-01-01,2099-12-31,3153,,,0.35,UNCHECKED,UNREVIEWED,,0,4228440,Encephalopathy associated with AIDS,Condition,MAPS_TO,,<auto>,1641573660452,
31531,"Unspecified mental retardation, Associated with gross brain disease (postnatal), Angiomatosis trigeminalis cerebralis",0,,2000302118,"Tarkemmin määrittelemätön vajaamielisyys, Vaikea syntymänjälkoinen aivosairaus, Angiomatosis trigeminalis cerebralis",5-char ICD8fi,Condition,1970-01-01,2099-12-31,3153,,,0.37,UNCHECKED,UNREVIEWED,,0,380089,Cerebral degeneration associated with generalized lipidosis,Condition,MAPS_TO,,<auto>,1641573597783,
3153,"Unspecified mental retardation, Associated with gross brain disease (postnatal)",0,,2000302116,"Tarkemmin määrittelemätön vajaamielisyys, Vaikea syntymänjälkoinen aivosairaus",4-char ICD8fi,Condition,1970-01-01,2099-12-31,315,,,0.39,UNCHECKED,UNREVIEWED,,0,374888,Dementia associated with another disease,Condition,MAPS_TO,,<auto>,1641573556519,
31549,"Unspecified mental retardation, Associated with diseases and conditions dute to (unknown) prenatal influence, Unspecified",0,,2000302128,"Tarkemmin määrittelemätön vajaamielisyys, Syntymää edeltänyt sairaus (synty tuntematon), NUD",5-char ICD8fi,Condition,1970-01-01,2099-12-31,3154,,,0.35,UNCHECKED,UNREVIEWED,,0,4054924,Injury of unknown intent associated with moving vehicles,Condition,MAPS_TO,,<auto>,1641573805477,
31541,"Unspecified mental retardation, Associated with diseases and conditions dute to (unknown) prenatal influence, Encephalopathia cum anomalia primaria craniali multiplici",0,,2000302126,"Tarkemmin määrittelemätön vajaamielisyys, Syntymää edeltänyt sairaus (synty tuntematon), Encephalopathia cum anomalia primaria craniali multiplici",5-char ICD8fi,Condition,1970-01-01,2099-12-31,3154,,,0.31,UNCHECKED,UNREVIEWED,,0,44784560,Dementia associated with viral encephalitis,Condition,MAPS_TO,,<auto>,1641573764386,
31540,"Unspecified mental retardation, Associated with diseases and conditions dute to (unknown) prenatal influence, Defectus cerebralis congenitus",0,,2000302125,"Tarkemmin määrittelemätön vajaamielisyys, Syntymää edeltänyt sairaus (synty tuntematon), Defectus cerebralis congenitus",5-char ICD8fi,Condition,1970-01-01,2099-12-31,3154,,,0.34,UNCHECKED,UNREVIEWED,,0,44784607,Dementia associated with cerebral anoxia,Condition,MAPS_TO,,<auto>,1641573738962,
