SOURCE	Location	Original_variable_name_fi	Original_variable_name_en	Code	name_fi	name_en	valid_start_date	valid_end_date
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'7421'	Puutavaran k‰sittelij‰t	Wood treaters	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'7422'	Huonekalu- ja koristepuusep‰t	Cabinetmakers and related workers	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'7423'	Konepuusep‰t	Woodworking machine setters and setter-operators	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'7424'	Korin- ja harjantekij‰t ym.	Basketry weavers, brush makers and related workers	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'743'	Kutojat, vaatturit ym.	Textile, garment and related trades workers	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'7431'	Kehr‰‰j‰t, karstaajat ym.	Fibre preparers	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'7432'	Kutojat, neulojat ym.	Weavers, knitters and related workers	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'7433'	Vaatturit, pukuompelijat ja hatuntekij‰t	Tailors, dressmakers and hatters	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'7434'	Turkkurit	Furriers and related workers	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'7435'	Leikkaajat ja mallimestarit	Textile, leather and related pattern-makers and cutters	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'7436'	Koru- ja muut tekstiiliompelijat	Sewers, embroiderers and related workers	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'7437'	Verhoilijat	Upholsterers and related workers	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'744'	Turkisten ja nahkojen muokkaajat sek‰ suutarit	Pelt, leather and shoemaking trades workers	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'7441'	Turkisten muokkaajat ja nahkurit	Pelt dressers, tanners and fellmongers	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'7442'	Suutarit, jalkinemallintekij‰t ym.	Shoe-makers and related workers	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'8'	Prosessi- ja kuljetustyˆntekij‰t	Plant and machine operators and assemblers	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'81'	Prosessityˆntekij‰t	Stationary plant and related operators	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'811'	Kaivos- ja louhintatyˆn koneenk‰ytt‰j‰t	Mining and mineral-processing-plant operators	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'8111'	Vaunuporarit	Mining plant operators	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'8112'	Rikastustyˆntekij‰t	Mineral-ore and stone-processing plant operators	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'8113'	Iskuporaajat ja syv‰kairaajat	Well drillers and borers and related workers	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'812'	Metalliteollisuuden prosessityˆntekij‰t	Metal-processing plant operators	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'8121'	Sulatto- ja sulatusuunityˆntekij‰t	Ore and metal furnace operators	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'8122'	Metallurgiset muokkaajat	Metal melters, casters and rolling-mill operators	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'8123'	L‰mpˆk‰sittelij‰t	Metal heat-treating-plant operators	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'8124'	Langan- ja putkenvet‰j‰t	Metal drawers and extruders	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'813'	Lasi- ja keramiikkateollisuuden tyˆntekij‰t	Glass, ceramics and related plant operators	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'8131'	Lasi- ja keramiikkauunienhoitajat	Glass and ceramics kiln and related machine operators	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'8139'	Muut lasi- ja keramiikkateollisuuden tyˆntekij‰t	Glass, ceramics and related plant operators not elsewhere classified	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'814'	Puunjalostuksen ja paperinvalmistuksen prosessityˆntekij‰t	Wood-processing- and papermaking-plant operators	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'8141'	Sahausprosessinhoitajat	Wood-processing-plant operators	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'8142'	Paperimassan ja hakkeen teolliset valmistajat	Paper-pulp plant operators	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'8143'	Paperin ja kartongin teolliset valmistajat	Papermaking-plant operators	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'815'	Kemianteollisuuden prosessinhoitajat	Chemical-processing-plant operators	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'8150'	Kemianteollisuuden prosessinhoitajat	Chemical-processing-plant operators	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'816'	Voimalaitosten, vesilaitosten ym. koneenhoitajat	Power-production and related plant operators	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'8161'	Voimalaitosten koneenhoitajat	Power-production plant operators	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'8162'	L‰mmityskattiloiden hoitajat	Steam-engine and boiler operators	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'8163'	J‰tteenpoltto- ja vedenpuhdistuslaitosten koneenhoitajat	Incinerator, water-treatment and related plant operators	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'817'	Teollisuusrobottien hoitajat	Industrial robot operators	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'8170'	Teollisuusrobottien hoitajat	Industrial robot operators	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'82'	Teollisuustuotteiden valmistajat ja kokoonpanijat	Machine operators and assemblers	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'821'	Metalli- ja mineraalituotteiden teolliset valmistajat	Metal- and mineral-products machine operators	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'8211'	Metallin koneelliset tyˆst‰j‰t	Machine-tool operators	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'8212'	Betoni- ym. tuotteiden teolliset valmistajat	Cement and other mineral products machine operators	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'822'	Kemiallisten tuotteiden teolliset valmistajat	Chemical-products machine operators	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'8221'	L‰‰kkeiden ja hygieniatuotteiden teolliset valmistajat	Pharmaceutical- and toiletry-products machine operators	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'8222'	Ammusten ja r‰j‰hteiden teolliset valmistajat	Ammunition- and explosive-products machine operators	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'8223'	Metallien teolliset p‰‰llyst‰j‰t ja viimeistelij‰t	Metal finishing-, plating- and coating-machine operators	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'8224'	Valokuvatuotteiden teolliset valmistajat	Photographic-products machine operators	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'8229'	Muut kemiallisten tuotteiden teolliset valmistajat	Chemical-products machine operators not elsewhere classified	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'823'	Kumi- ja muovituotteiden teolliset valmistajat	Rubber- and plastic-products machine operators	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'8231'	Kumituotteiden teolliset valmistajat	Rubber-products machine operators	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'8232'	Muovituotteiden teolliset valmistajat	Plastic-products machine operators	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'824'	Puutuotteiden teolliset valmistajat	Wood-products machine operators	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'8240'	Puutuotteiden teolliset valmistajat	Wood-products machine operators	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'825'	Painajat, j‰lkik‰sittelij‰t ja paperituotteiden teolliset valmistajat	Printing-, binding- and paper-products machine operators	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'8251'	Painokoneen hoitajat	Printing-machine operators	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'8252'	J‰lkik‰sittelij‰t	Book-binding-machine operators	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'8253'	Paperituotteiden teolliset valmistajat	Paper-products machine operators	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'826'	Tekstiili-, turkis- ja nahkatuotteiden teolliset valmistajat	Textile-, fur- and leather-products machine operators	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'8261'	Kuitujenvalmistus-, kehruu- ja puolauskoneiden hoitajat	Fibre-preparing, spinning- and winding-machine operators	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'8262'	Kutoma- ja neulekoneiden hoitajat	Weaving- and knitting-machine operators	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'8263'	Ompelukoneiden hoitajat	Sewing-machine operators	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'8264'	Pesu-, valkaisu- ja v‰rj‰yskoneiden hoitajat	Bleaching-, dyeing- and cleaning-machine operators	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'8265'	Turkisten ja nahkojen teolliset k‰sittelij‰t	Fur- and leather-preparing-machine operators	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'8266'	Jalkineiden, laukkujen ym. teolliset valmistajat	Shoemaking- and related machine operators	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'8269'	Muut tekstiili-, turkis- ja nahkatuotteiden teolliset valmistajat	Textile-, fur- and leather-products machine operators not elsewhere classified	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'827'	Elintarvikkeiden ja tupakkatuotteiden teolliset valmistajat	Food and tobacco products machine operators	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'8271'	Liha- ja kalajalosteiden teolliset valmistajat	Meat- and fish-processing-machine operators	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'8272'	Maitotaloustuotteiden teolliset valmistajat	Dairy-products machine operators	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'8273'	Jauhotuotteiden ja mausteiden teolliset valmistajat	Grain- and spice-milling-machine operators	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'8274'	Leipomo- ja suklaatuotteiden teolliset valmistajat	Baked-goods, cereal- and chocolate-products machine operators	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'8275'	Hedelm‰-, vihannes- ym. tuotteiden teolliset valmistajat	Fruit-, vegetable- and nut-processing-machine operators	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'8276'	Sokerin teolliset valmistajat	Sugar production machine operators	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'8277'	Teen, kahvin ja kaakaon teolliset valmistajat	Tea-, coffee- and cocoa-processing-machine operators	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'8278'	Oluen, viinin ja muiden juomien teolliset valmistajat	Brewers, wine and other beverage machine operators	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'8279'	Tupakkatuotteiden teolliset valmistajat	Tobacco production machine operators	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'828'	Teollisuustuotteiden kokoonpanijat	Assemblers	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'8281'	Konepaja- ja metallituotteiden kokoonpanijat	Mechanical-machinery assemblers	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'8282'	S‰hkˆlaitteiden kokoonpanijat	Electrical-equipment assemblers	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'8283'	Elektronisten laitteiden kokoonpanijat	Electronic-equipment assemblers	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'8284'	Metalli-, kumi- ja muovituotteiden teolliset kokoonpanijat	Metal-, rubber- and plastic-products assemblers	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'8285'	Puu- ym. tuotteiden teolliset kokoonpanijat	Wood and related products assemblers	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'8286'	Kartonki-, tekstiili- ym. tuotteiden teolliset kokoonpanijat	Paperboard, textile and related products assembler	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'829'	Muut teolliset valmistajat ja kokoonpanijat	Other machine operators nor elsewhere classified	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'8290'	Muut teolliset valmistajat ja kokoonpanijat	Other machine operators not elsewhere classified	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'83'	Kuljettajat, vesiliikennetyˆntekij‰t ym.	Drivers and related water traffic operators	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'831'	Veturin- ja moottorivaununkuljettajat	Locomotive engine drivers and related workers	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'8311'	Veturin- ja moottorivaununkuljettajat	Locomotive engine drivers	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'8312'	Vaihdetyˆhenkilˆstˆ	Railway brakers, signallers and shunters	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'832'	Moottoriajoneuvojen kuljettajat	Motor vehicle drivers	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'8321'	Moottoripyˆr‰l‰hetit ym.	Motorcycle drivers	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'8322'	Henkilˆ- ja pakettiautonkuljettajat	Car, taxi and van drivers	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'8323'	Linja-auton- ja raitiovaununkuljettajat	Bus and tram drivers	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'8324'	Kuorma-auton ja erikoisajoneuvojen kuljettajat	Heavy truck and lorry drivers	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'833'	Tyˆkoneiden kuljettajat	Mobile-plant operators	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'8331'	Maa- ja mets‰taloustyˆkoneiden kuljettajat	Motorised farm and forestry plant operators	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'8332'	Maanrakennus- ym. koneiden kuljettajat	Earth-moving and related plant operators	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'8333'	Nosturinkuljettajat	Crane, hoist and related plant operators	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'8334'	Trukin- ja siirtokoneenkuljettajat	Lifting-truck operators	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'834'	Kansi- ja konemiehistˆ ym. vesiliikenteen tyˆntekij‰t	Ships&#39; deck and engine crews and related workers	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'8340'	Kansi- ja konemiehistˆ ym. vesiliikenteen tyˆntekij‰t	Ships&#39; deck and engine crews and related workers	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'9'	Muut tyˆntekij‰t	Elementary occupations	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'91'	Muut palvelutyˆntekij‰t	Sales and services elementary occupations	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'911'	Katu- ja kotimyyj‰t ym.	Street vendors and related workers	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'9111'	Katumyyj‰t ym.	Street vendors and related workers	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'9113'	Puhelinmyyj‰t ja kotimyyj‰t	Door-to-door and telephone salespersons	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'912'	Keng‰nkiillottajat ym.	Shoe cleaning and other street services elementary occupations	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'9120'	Keng‰nkiillottajat ym.	Shoe cleaning and other street services elementary occupations	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'913'	Sairaala-, hoito- ja keittiˆapulaiset, siivoojat ym.	Hospital, domestic, kitchen and related helpers, cleaners	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'9131'	Kotiapulaiset ym.	Domestic helpers and cleaners	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'9132'	Sairaala-, hoito- ja keittiˆapulaiset sek‰ siivoojat	Hospital, domestic and kitchen helpers, cleaners	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'91321'	Sairaala- ja hoitoapulaiset	Assistant nurses and hospital ward assistants	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'91322'	Siivoojat	Cleaners	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'91323'	Keittiˆapulaiset	Kitchen helpers	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'9133'	Puhdistajat ja pr‰ss‰‰j‰t	Hand-launderers and pressers	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'914'	Kiinteistˆtyˆntekij‰t, ikkunanpesij‰t ym.	Building caretakers, window and related cleaners	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'9141'	Kiinteistˆhuoltomiehet	Building caretakers	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'9142'	Ajoneuvojen ja ikkunoiden pesij‰t ym.	Vehicle, window and related cleaners	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'915'	L‰hetit, ovenvartijat ja mittareiden lukijat	Messengers, doorkeepers and related workers	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'9151'	Sanomalehtien ja mainosten jakajat ja l‰hetit	Newspaper and advertisement deliverers and messengers	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'9152'	Ovenvartijat ja vahtimestarit	Doorkeepers, watchpersons and related workers	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'9153'	S‰hkˆ- ja vesimittareiden lukijat ym.	Vending-machine money collectors, meter readers and related workers	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'916'	Puhdistustyˆntekij‰t	Garbage collectors and related labourers	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'9161'	J‰te- ja kaatopaikkatyˆntekij‰t	Garbage collectors	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'9162'	Kadunlakaisijat ym.	Sweepers and related labourers	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'92'	Maa- ja mets‰talouden avustavat tyˆntekij‰t	Agricultural, fishery and related labourers	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'921'	Maa- ja mets‰talouden avustavat tyˆntekij‰t	Agricultural, fishery and related labourers	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'9210'	Maa- ja mets‰talouden avustavat tyˆntekij‰t	Agricultural, fishery and related labourers	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'93'	Teollisuuden ja rakentamisen avustavat tyˆntekij‰t	Labourers in manufacturing and construction	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'931'	Kaivos- ja rakennusalan ym. alojen avustavat tyˆntekij‰t	Mining and construction labourers	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'9311'	Kaivosten avustavat tyˆntekij‰t	Mining and quarrying labourers	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'9312'	Maa- ja vesirakennusalan avustavat tyˆntekij‰t	Construction and maintenance labourers: roads, dams and similar constructions	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'9313'	Rakennusalan avustavat tyˆntekij‰t	Building construction labourers	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'932'	Pakkaajat ja muut avustavat teollisuustyˆntekij‰t ym.	Manufacturing labourers	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'9320'	Pakkaajat, lajittelijat ym.	Manufacturing labourers	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'933'	Rahdink‰sittelij‰t, varastotyˆntekij‰t ym.	Transport labourers and freight handlers	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'9330'	Rahdink‰sittelij‰t, varastotyˆntekij‰t ym.	Transport labourers and freight handlers	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'0'	Sotilaat	Armed forces	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'01'	Sotilaat	Armed forces	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'011'	Sotilaat	Armed forces	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'0110'	Sotilaat	Armed forces	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'01101'	Upseerit	Officers	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'01102'	Erikoisupseerit	Special officers	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'01103'	Opistoupseerit	Warrant officers	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'01104'	Sotilasammattihenkilˆstˆ	Military special personnel	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'01105'	Varusmiehet	Conscripts	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'X'	Tuntematon	Unknown	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'XX'	Tuntematon	Unknown	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'XXX'	Tuntematon	Unknown	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'XXXX'	Tuntematon	Unknown	NA	NA
PRIM_OUT	CODE7	KAYNTI_AMMATTI	Professional code of the recipient of the visit	'XXXXX'	Tuntematon	Unknown	NA	NA
PURCH	CODE5	KORV_EUR	Reimbursement	NA	Lääketoimituksesta maksettu perus- tai erityiskorvaus. Ei sisällä lisäkorvausta. Vuoteen 2001 asti markkoina, vuodesta 2002 alkaen euroina.	Basic- or special reimbursement paid for the pharmaceutical delivery. Doesn't include an additional reimbursement. Until the year 2001 as Finnish marks, as of year 2002 as euros.	NA	NA
PURCH	CODE6	KAKORV_EUR	Additional reimbursement	NA	Lääkkeestä maksettu lisäkorvaus. Lisäkorvausta maksetaan lääkkeiden vuosiomavastuun eli lääkekaton ylittymisen jälkeen. Vuoteen 2001 asti markkoina, vuodesta 2002 alkaen euroina.	Additional reimbursment paid for the drug. The additional reimbursement will be paid after the drug's yearly deductible has been surpassed.  Until the year 2001 as Finnish marks, as of year 2002 as euros.	NA	NA
PURCH	CODE7	LAJI	Reimbursement category	O	peruskorvattava	basic reimbursement	NA	NA
