sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:sourceConceptId,ADD_INFO:sourceName_fi,ADD_INFO:sourceConceptClass,ADD_INFO:sourceDomain,ADD_INFO:sourceValidStartDate,ADD_INFO:sourceValidEndDate,ADD_INFO:sourceParents,ADD_INFO:sourceParentVocabulary,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer,ADD_INFO:obsolete_conceptId
CANDIDA LAMBICA,CANDIDA LAMBICA,-1,,2001200190,CANDIDA LAMBICA,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,Auto-remapping using OHDSI release 2024-08-29,1727395200000,37018625,Pichia fermentans,Observation,MAPS_TO,,TYKS,1727395200000,,4023087
CORYNEBACT.COYLEAE,CORYNEBACT.COYLEAE,-1,,2001200191,CORYNEBACT.COYLEAE,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4023089,Corynebacterium coyleae,Observation,MAPS_TO,,TYKS,0,,
CLOSTR.INNOCUUM,CLOSTR.INNOCUUM,-1,,2001200192,CLOSTR.INNOCUUM,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4023609,Clostridium innocuum,Observation,MAPS_TO,,TYKS,0,,
OCHROBACTRUM ANTH.,OCHROBACTRUM ANTH.,-1,,2001200193,OCHROBACTRUM ANTH.,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4023746,Ochrobactrum anthropi,Observation,MAPS_TO,,TYKS,0,,
BASIDIOMYCETES,BASIDIOMYCETES,-1,,2001200194,BASIDIOMYCETES,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4023813,Basidiomycota,Observation,MAPS_TO,,TYKS,0,,
ASPERG. GLAUCUS,ASPERG. GLAUCUS,-1,,2001200195,ASPERG. GLAUCUS,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4023969,Aspergillus glaucus,Observation,MAPS_TO,,TYKS,0,,
HELICOBACTER-LAJI,HELICOBACTER-LAJI,-1,,2001200196,HELICOBACTER-LAJI,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4024285,Helicobacter,Observation,MAPS_TO,,TYKS,0,,
CORYNEBACT.PSEUDODIF,CORYNEBACT.PSEUDODIF,-1,,2001200197,CORYNEBACT.PSEUDODIF,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4024967,Corynebacterium pseudodiphtheriticum,Observation,MAPS_TO,,TYKS,0,,
ACTINOMYCES ODONTOLY,ACTINOMYCES ODONTOLY,-1,,2001200198,ACTINOMYCES ODONTOLY,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4025113,Actinomyces odontolyticus,Observation,MAPS_TO,,TYKS,0,,
FASCIOLA/FASCIOLOPSI,FASCIOLA/FASCIOLOPSI,-1,,2001200199,FASCIOLA/FASCIOLOPSI,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4026682,Family Fasciolidae,Observation,MAPS_TO,,TYKS,0,,
MUCORALES (RIHMAS.),MUCORALES (RIHMAS.),-1,,2001200200,MUCORALES (RIHMAS.),MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4026935,Order Mucorales,Observation,MAPS_TO,,TYKS,0,,
STREP.UBERIS,STREP.UBERIS,-1,,2001200201,STREP.UBERIS,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4028021,Streptococcus uberis,Observation,MAPS_TO,,TYKS,0,,
CANDIDA RUGOSA,CANDIDA RUGOSA,-1,,2001200202,CANDIDA RUGOSA,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4028804,Candida rugosa,Observation,MAPS_TO,,TYKS,0,,
SERRATIA LIQUEFACIEN,SERRATIA LIQUEFACIEN,-1,,2001200203,SERRATIA LIQUEFACIEN,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4028952,Serratia liquefaciens,Observation,MAPS_TO,,TYKS,0,,
SERRATIA LIQUE.GROUP,SERRATIA LIQUE.GROUP,-1,,2001200204,SERRATIA LIQUE.GROUP,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4028952,Serratia liquefaciens,Observation,MAPS_TO,,TYKS,0,,
ACINETOB.JUNII,ACINETOB.JUNII,-1,,2001200205,ACINETOB.JUNII,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4029141,Acinetobacter junii,Observation,MAPS_TO,,TYKS,0,,
PROVIDENCIA RETTGERI,PROVIDENCIA RETTGERI,-1,,2001200206,PROVIDENCIA RETTGERI,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4030558,Providencia rettgeri,Observation,MAPS_TO,,TYKS,0,,
LACTOBACILLUS PLANT.,LACTOBACILLUS PLANT.,-1,,2001200207,LACTOBACILLUS PLANT.,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4031053,Lactobacillus plantarum,Observation,MAPS_TO,,TYKS,0,,
PROVIDENCIA STUARTII,PROVIDENCIA STUARTII,-1,,2001200208,PROVIDENCIA STUARTII,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4031192,Providencia stuartii,Observation,MAPS_TO,,TYKS,0,,
BACTEROID.CACCAE,BACTEROID.CACCAE,-1,,2001200209,BACTEROID.CACCAE,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4031998,Bacteroides caccae,Observation,MAPS_TO,,TYKS,0,,
PASTEURELLA MULTOC.,PASTEURELLA MULTOC.,-1,,2001200210,PASTEURELLA MULTOC.,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4032583,Pasteurella multocida,Observation,MAPS_TO,,TYKS,0,,
ACINETOB.RADIORES.,ACINETOB.RADIORES.,-1,,2001200211,ACINETOB.RADIORES.,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4034065,Acinetobacter radioresistens,Observation,MAPS_TO,,TYKS,0,,
BURKHOLD.MULTIVORANS,BURKHOLD.MULTIVORANS,-1,,2001200212,BURKHOLD.MULTIVORANS,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4034114,Burkholderia multivorans,Observation,MAPS_TO,,TYKS,0,,
GRANULIC.ADIACENS,GRANULIC.ADIACENS,-1,,2001200213,GRANULIC.ADIACENS,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4034131,Granulicatella adiacens,Observation,MAPS_TO,,TYKS,0,,
KOCURIA KRISTINAE,KOCURIA KRISTINAE,-1,,2001200214,KOCURIA KRISTINAE,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4034184,Kocuria kristinae,Observation,MAPS_TO,,TYKS,0,,
DERMAC.NISHINOMI,DERMAC.NISHINOMI,-1,,2001200215,DERMAC.NISHINOMI,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4034185,Dermacoccus nishinomiyaensis,Observation,MAPS_TO,,TYKS,0,,
LACTOBACILLUS PARACA,LACTOBACILLUS PARACA,-1,,2001200216,LACTOBACILLUS PARACA,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4034194,Lactobacillus paracasei,Observation,MAPS_TO,,TYKS,0,,
LACTOC.RAFFINOLACTIS,LACTOC.RAFFINOLACTIS,-1,,2001200217,LACTOC.RAFFINOLACTIS,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4034199,Lactococcus raffinolactis,Observation,MAPS_TO,,TYKS,0,,
MYCOBACT. INTERJECT.,MYCOBACT. INTERJECT.,-1,,2001200218,MYCOBACT. INTERJECT.,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4034210,Mycobacterium interjectum,Observation,MAPS_TO,,TYKS,0,,
MYCOBACT. MUCOG.,MYCOBACT. MUCOG.,-1,,2001200219,MYCOBACT. MUCOG.,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4034212,Mycobacterium mucogenicum,Observation,MAPS_TO,,TYKS,0,,
NEISSERIA WEAVERI,NEISSERIA WEAVERI,-1,,2001200220,NEISSERIA WEAVERI,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4034222,Neisseria weaveri,Observation,MAPS_TO,,TYKS,0,,
BREVUNDIM.VESICULARI,BREVUNDIM.VESICULARI,-1,,2001200221,BREVUNDIM.VESICULARI,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4034344,Brevundimonas vesicularis,Observation,MAPS_TO,,TYKS,0,,
SHEWANELLA PUTREFAC.,SHEWANELLA PUTREFAC.,-1,,2001200222,SHEWANELLA PUTREFAC.,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4034346,Shewanella putrefaciens,Observation,MAPS_TO,,TYKS,0,,
ROSEOMONAS GILARDII,ROSEOMONAS GILARDII,-1,,2001200223,ROSEOMONAS GILARDII,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4034349,Roseomonas gilardii,Observation,MAPS_TO,,TYKS,0,,
ABIOTR.DEFECTIVA,ABIOTR.DEFECTIVA,-1,,2001200224,ABIOTR.DEFECTIVA,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4034351,Abiotrophia defectiva,Observation,MAPS_TO,,TYKS,0,,
ACINETOB.GENOM3,ACINETOB.GENOM3,-1,,2001200225,ACINETOB.GENOM3,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4034423,Acinetobacter genospecies 3,Observation,MAPS_TO,,TYKS,0,,
GEMELLA MORBILLORUM,GEMELLA MORBILLORUM,-1,,2001200226,GEMELLA MORBILLORUM,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4034522,Gemella morbillorum,Observation,MAPS_TO,,TYKS,0,,
KYTOCOCCUS SEDENTAR,KYTOCOCCUS SEDENTAR,-1,,2001200227,KYTOCOCCUS SEDENTAR,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4034525,Kytococcus sedentarius,Observation,MAPS_TO,,TYKS,0,,
MYCOBACT. BRANDERI,MYCOBACT. BRANDERI,-1,,2001200228,MYCOBACT. BRANDERI,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4034535,Mycobacterium branderi,Observation,MAPS_TO,,TYKS,0,,
MYCOBACT. PEREGRINUM,MYCOBACT. PEREGRINUM,-1,,2001200229,MYCOBACT. PEREGRINUM,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4034540,Mycobacterium peregrinum,Observation,MAPS_TO,,TYKS,0,,
MYCOBACT. TRIPLEX,MYCOBACT. TRIPLEX,-1,,2001200230,MYCOBACT. TRIPLEX,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4034541,Mycobacterium triplex,Observation,MAPS_TO,,TYKS,0,,
PSEUDOMONAS ORYZIHAB,PSEUDOMONAS ORYZIHAB,-1,,2001200231,PSEUDOMONAS ORYZIHAB,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4034617,Pseudomonas oryzihabitans,Observation,MAPS_TO,,TYKS,0,,
SPHINGOBACT.THALPOP.,SPHINGOBACT.THALPOP.,-1,,2001200232,SPHINGOBACT.THALPOP.,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4034625,Sphingobacterium thalpophilum,Observation,MAPS_TO,,TYKS,0,,
ATOPOBIUM MINUT.,ATOPOBIUM MINUT.,-1,,2001200233,ATOPOBIUM MINUT.,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4034632,Atopobium minutum,Observation,MAPS_TO,,TYKS,0,,
BREVUNDIMONAS DIMINU,BREVUNDIMONAS DIMINU,-1,,2001200234,BREVUNDIMONAS DIMINU,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4034638,Brevundimonas diminuta,Observation,MAPS_TO,,TYKS,0,,
BURKHOLD.GLADIOLI,BURKHOLD.GLADIOLI,-1,,2001200235,BURKHOLD.GLADIOLI,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4034928,Burkholderia gladioli,Observation,MAPS_TO,,TYKS,0,,
ACIDOVORAX DELAFIELD,ACIDOVORAX DELAFIELD,-1,,2001200236,ACIDOVORAX DELAFIELD,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4034931,Acidovorax delafieldii,Observation,MAPS_TO,,TYKS,0,,
BERGEYELLA ZOOH.,BERGEYELLA ZOOH.,-1,,2001200237,BERGEYELLA ZOOH.,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4034939,Bergeyella zoohelcum,Observation,MAPS_TO,,TYKS,0,,
STAPH.SCHLEIFERI,STAPH.SCHLEIFERI,-1,,2001200238,STAPH.SCHLEIFERI,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4037526,Staphylococcus schleiferi,Observation,MAPS_TO,,TYKS,0,,
GEMELLA BERGERI,GEMELLA BERGERI,-1,,2001200239,GEMELLA BERGERI,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4037902,Gemella bergeri,Observation,MAPS_TO,,TYKS,0,,
BACTEROID.STERCORIS,BACTEROID.STERCORIS,-1,,2001200240,BACTEROID.STERCORIS,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4039123,Bacteroides stercoris,Observation,MAPS_TO,,TYKS,0,,
CANDIDA GUILLIERMON,CANDIDA GUILLIERMON,-1,,2001200241,CANDIDA GUILLIERMON,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,Auto-remapping using OHDSI release 2024-08-29,1727395200000,4106871,Meyerozyma guilliermondii,Observation,MAPS_TO,,TYKS,1727395200000,,4040988
CLOSTR.CADAVERIS     (142 ),CLOSTR.CADAVERIS     (142 ),-1,,2001200242,CLOSTR.CADAVERIS     (142 ),MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4041003,Clostridium cadaveris,Observation,MAPS_TO,,TYKS,0,,
EXOPHIALA -LAJI,EXOPHIALA -LAJI,-1,,2001200243,EXOPHIALA -LAJI,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4047035,Exophiala,Observation,MAPS_TO,,TYKS,0,,
STREP.THERMOPHILUS,STREP.THERMOPHILUS,-1,,2001200244,STREP.THERMOPHILUS,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4051799,Streptococcus salivarius subsp. thermophilus,Observation,MAPS_TO,,TYKS,0,,
GEMELLA SANGUINIS,GEMELLA SANGUINIS,-1,,2001200245,GEMELLA SANGUINIS,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4051812,Gemella sanguinis,Observation,MAPS_TO,,TYKS,0,,
FONSECAEA -LAJI,FONSECAEA -LAJI,-1,,2001200246,FONSECAEA -LAJI,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4053294,Fonsecaea,Observation,MAPS_TO,,TYKS,0,,
NEISSERIA ELONGATA,NEISSERIA ELONGATA,-1,,2001200247,NEISSERIA ELONGATA,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4054732,Neisseria elongata,Observation,MAPS_TO,,TYKS,0,,
STAPH.SAPROPH-RYHMÄ,STAPH.SAPROPH-RYHMÄ,-1,,2001200248,STAPH.SAPROPH-RYHMÄ,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4055349,Staphylococcus saprophyticus,Observation,MAPS_TO,,TYKS,0,,
STREP.ORALIS,STREP.ORALIS,-1,,2001200249,STREP.ORALIS,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4057957,Streptococcus oralis,Observation,MAPS_TO,,TYKS,0,,
MYCOBACT. NONCHROM.,MYCOBACT. NONCHROM.,-1,,2001200250,MYCOBACT. NONCHROM.,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4060408,Mycobacterium nonchromogenicum,Observation,MAPS_TO,,TYKS,0,,
STREP.MUTANS,STREP.MUTANS,-1,,2001200251,STREP.MUTANS,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4064691,Streptococcus mutans,Observation,MAPS_TO,,TYKS,0,,
STREP.MUTANS-RYHMÄ,STREP.MUTANS-RYHMÄ,-1,,2001200252,STREP.MUTANS-RYHMÄ,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4064691,Streptococcus mutans,Observation,MAPS_TO,,TYKS,0,,
MYCOBACT. SCROFULAC.,MYCOBACT. SCROFULAC.,-1,,2001200253,MYCOBACT. SCROFULAC.,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4065369,Mycobacterium scrofulaceum,Observation,MAPS_TO,,TYKS,0,,
PAECILOMYCES VARIOTI,PAECILOMYCES VARIOTI,-1,,2001200254,PAECILOMYCES VARIOTI,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4066245,Paecilomyces variotii,Observation,MAPS_TO,,TYKS,0,,
DELFTIA ACIDOVORANS,DELFTIA ACIDOVORANS,-1,,2001200255,DELFTIA ACIDOVORANS,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4069097,Delftia acidovorans,Observation,MAPS_TO,,TYKS,0,,
RHIZOPUS -LAJI,RHIZOPUS -LAJI,-1,,2001200256,RHIZOPUS -LAJI,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4069707,Rhizopus,Observation,MAPS_TO,,TYKS,0,,
EXOPHIALA DERM.,EXOPHIALA DERM.,-1,,2001200257,EXOPHIALA DERM.,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4070309,Exophiala dermatitidis,Observation,MAPS_TO,,TYKS,0,,
FLAVOBACT. -LAJI,FLAVOBACT. -LAJI,-1,,2001200258,FLAVOBACT. -LAJI,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4077760,Flavobacterium,Observation,MAPS_TO,,TYKS,0,,
MICROSPORUM CANIS,MICROSPORUM CANIS,-1,,2001200259,MICROSPORUM CANIS,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4078236,Microsporum canis,Observation,MAPS_TO,,TYKS,0,,
EWINGELLA AMERICANA,EWINGELLA AMERICANA,-1,,2001200260,EWINGELLA AMERICANA,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4078241,Ewingella americana,Observation,MAPS_TO,,TYKS,0,,
PEPTOSTREPTOC.ANAERO,PEPTOSTREPTOC.ANAERO,-1,,2001200261,PEPTOSTREPTOC.ANAERO,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4078522,Peptostreptococcus anaerobius,Observation,MAPS_TO,,TYKS,0,,
ACTINOBACILLUS UREAE,ACTINOBACILLUS UREAE,-1,,2001200262,ACTINOBACILLUS UREAE,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4081299,Actinobacillus ureae,Observation,MAPS_TO,,TYKS,0,,
GRAM-NEG. KOKKI,GRAM-NEG. KOKKI,-1,,2001200263,GRAM-NEG. KOKKI,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4081940,Gram-negative coccus,Observation,MAPS_TO,,TYKS,0,,
ENTEROVIRUS EI TYYP.,ENTEROVIRUS EI TYYP.,-1,,2001200264,ENTEROVIRUS EI TYYP.,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4086097,Genus Enterovirus,Observation,MAPS_TO,,TYKS,0,,
MORAXELLA CATARRH.,MORAXELLA CATARRH.,-1,,2001200265,MORAXELLA CATARRH.,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4087087,Moraxella catarrhalis,Observation,MAPS_TO,,TYKS,0,,
PLASMODIUM OVALE,PLASMODIUM OVALE,-1,,2001200266,PLASMODIUM OVALE,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4087279,Plasmodium ovale,Observation,MAPS_TO,,TYKS,0,,
PAECILOMYCES -LAJI,PAECILOMYCES -LAJI,-1,,2001200267,PAECILOMYCES -LAJI,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4093927,Paecilomyces,Observation,MAPS_TO,,TYKS,0,,
EPIDERMOPHYTON FLOC.,EPIDERMOPHYTON FLOC.,-1,,2001200268,EPIDERMOPHYTON FLOC.,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4096942,Epidermophyton floccosum,Observation,MAPS_TO,,TYKS,0,,
ACINETOB.JOHNSONII,ACINETOB.JOHNSONII,-1,,2001200269,ACINETOB.JOHNSONII,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4097310,Acinetobacter johnsonii,Observation,MAPS_TO,,TYKS,0,,
ALCALIGENES FAECALIS,ALCALIGENES FAECALIS,-1,,2001200270,ALCALIGENES FAECALIS,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4098060,Alcaligenes faecalis,Observation,MAPS_TO,,TYKS,0,,
SACCHAROMYCES -LAJI,SACCHAROMYCES -LAJI,-1,,2001200271,SACCHAROMYCES -LAJI,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4098558,Saccharomyces,Observation,MAPS_TO,,TYKS,0,,
CORYNEBACT.XEROSIS,CORYNEBACT.XEROSIS,-1,,2001200272,CORYNEBACT.XEROSIS,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4098568,Corynebacterium xerosis,Observation,MAPS_TO,,TYKS,0,,
FUSOBACT.NECROPHORUM,FUSOBACT.NECROPHORUM,-1,,2001200273,FUSOBACT.NECROPHORUM,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4099615,Fusobacterium necrophorum,Observation,MAPS_TO,,TYKS,0,,
SELENOMONAS FLUEGG.,SELENOMONAS FLUEGG.,-1,,2001200274,SELENOMONAS FLUEGG.,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4099776,Selenomonas flueggei,Observation,MAPS_TO,,TYKS,0,,
LACTOCOCCUS GARVIEAE,LACTOCOCCUS GARVIEAE,-1,,2001200275,LACTOCOCCUS GARVIEAE,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4100649,Lactococcus garvieae,Observation,MAPS_TO,,TYKS,0,,
RUMINOCOCCUS,RUMINOCOCCUS,-1,,2001200276,RUMINOCOCCUS,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4103546,Ruminococcus,Observation,MAPS_TO,,TYKS,0,,
RHODOCOCCUS FASCIANS,RHODOCOCCUS FASCIANS,-1,,2001200277,RHODOCOCCUS FASCIANS,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4103677,Rhodococcus fascians,Observation,MAPS_TO,,TYKS,0,,
SERRATIA PLYMOUTHICA,SERRATIA PLYMOUTHICA,-1,,2001200278,SERRATIA PLYMOUTHICA,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4104185,Serratia plymuthica,Observation,MAPS_TO,,TYKS,0,,
SALMON. ZANZIBAR,SALMON. ZANZIBAR,-1,,2001200279,SALMON. ZANZIBAR,MICROBEfi_TKU,Observation,1970-01-01,2099-12-31,,,0,APPROVED,UNREVIEWED,TYKS,1631750400000,4104339,Salmonella Zanzibar,Observation,MAPS_TO,,TYKS,0,,
